Latitude,Longitude,Id,Name,Main Address,Address Level - 1,Address Level - 1,Address Level - 1,Address Level - 1,Date Of Last Update
53.276576,-9.075704,1664,Dr Pat Waldron,"Galvia West Medical Centre, Westside Shopping Centre, Seamus Quirke Road, Galway, H91 V8XK",Galvia West Medical Centre,Dublin,Seamus Quirke Road,Galway,15-Apr-22
53.286248,-8.987888,1688,Dr Helen Howley,"Galway City East Primary Care Centre, Merlin Park Industrial Estate, Doughiska Road, Galway, H91 FCV9",Galway City East Primary Care Centre,Louth,Doughiska Road,Galway,15-Apr-22
53.282688,-8.97385,5425,Other - Medmark Galway,"Galway Clinic, Doughiska, Galway, H91 HHT0",Galway Clinic,Dublin,Galway,,12-Apr-22
53.279163,-9.010473,2088,Student Health - GMIT ,"Galway Mayo Institute Of Technology, Dublin Road, Galway, H91 T8NW",Galway Mayo Institute Of Technology,Louth,Galway,,27-Apr-22
53.468383,-9.10707,2553,Headford Health Centre,"Galway Road, Headford, Co. Galway, H91 Y6X4",Galway,Dublin,,,11-Apr-22
53.274868,-9.097464,4221,Other - Brooklawn House,"Galway West Business Park, Knocknacarra, Galway, H91 CRN2",Galway West Business Park,Dublin,Galway,,06-Apr-22
53.274868,-9.097464,5108,Other -  ReproMed Galway,"Galway West Business Park, Western Distributor Road, Knocknacarra, Galway, H91 CRN2",Galway West Business Park,Cork,Knocknacarra,Galway,07-Apr-22
53.050075,-7.322763,2301,The Fairgreen Clinic,"Gandon Court, Fairgreen, Portlaoise, Co. Laois, R32 HW53",Laois,Galway,,,27-Apr-22
53.354579,-6.301499,4276,Occupation Health Dept - Garda Occupational Health Service,"Garda Headquarters, North Road, Phoenix Park, Dublin 8, D08 HN3X",Garda Headquarters,Cork,Phoenix Park,Dublin,27-Apr-22
54.114659,-9.15781,3375,Dr Charles Meehan,"Garden Court, Tone Street, Ballina, Co. Mayo, F26 V978",Mayo,Kildare,,,26-Apr-22
,,1210,Morehampton Clinic,"Gardeners Cottage, Royal Hospital, Bloomfield Avenue, Donnybrook, Dublin 4. D04 P8N6",Gardeners Cottage,Kerry,Bloomfield Avenue,,08-Apr-22
51.94142,-10.234645,3232,Valentia Road Medical Centre,"Garranebane, Caherciveen, Co. Kerry, V23 TF44",Kerry,Kerry,,,26-Apr-22
52.655135,-7.246771,3008,Kilkenny Medical Centre,"Garrison House, John's Green, Kilkenny, R95 WK0E",Garrison House,Kerry,Kilkenny,,25-Apr-22
53.280436,-6.44338,1720,Saggart Medical Centre,"Garters Lane, Saggart, Co. Dublin, D24 AK65",Dublin,Kerry,,,15-Apr-22
53.315587,-6.238712,5393,CovidAss - Clonskeagh,"Gate Lodge, Clonskeagh Hospital, Clonskeagh Road, Dublin 6, D06 V406",Gate Lodge,Mayo,Clonskeagh Road,Dublin,17-Apr-20
54.114914,-9.902965,5224,CovidTest - Geesela,"Geesala Health Centre, Geesala, Ballina, Co. Mayo, F26 KX61",Mayo,Louth,,,24-Mar-20
52.666653,-8.620608,4253,Ultimate Health Clinic,"George's Quay House, George's Quay, Limerick, V94 YW9T",George's Quay House,Kilkenny,Limerick,,27-Apr-22
53.293801,-6.138528,5258,CovidTest - St Michael's Dun Laoghaire,"George's Street Lower, Dun Laoghaire, Co. Dublin, A96 P902",Dublin,Cork,,,08-Apr-20
54.249495,-6.969008,1921,Waterside Medical Centre,"Glaslough Street, Monaghan, H18 N528",Glaslough Street,Kildare,,,22-Apr-22
54.249495,-6.969008,1852,Waterside Medical Centre,"Glaslough Street, Monaghan, H18 NW53",Glaslough Street,Kildare,,,22-Apr-22
53.384811,-6.257943,2233,Student Health Service - DCU ,"Glasnevin Campus, Collins Avenue Extension, Dublin 9, D09 W6Y4",Glasnevin Campus,Mayo,Dublin,,27-Apr-22
53.472074,-7.864189,5550,HSE - Glasson Health Centre,"Glasson, Co. Westmeath, N37 K544",Westmeath,Dublin,,,28-Apr-22
51.887507,-8.598574,1898,The Grove Medical Centre,"Gleann An ÓIr, Main Road, Ballincollig, Co. Cork, P31 XR82",Cork,Leitrim,,,22-Apr-22
51.887507,-8.598574,4069,Our Clinic Sanocka,"Gleann An ÓIr, Main Road, Ballincollig, Co. Cork, P31 XR82",Cork,Donegal,,,27-Apr-22
53.365037,-6.51752,1168,Glen Easton Medical Centre,"Glen Easton Shopping Centre, Glen Easton, Leixlip, Co. Kildare, W23 P061",Kildare,Kildare,,,08-Apr-22
53.390286,-6.180072,5069,Nursing Home - St Gabriel's Private Nursing Home,"Glenayle Road, Dublin 5, D05 PK84",Glenayle Road,Wicklow,,,31-Mar-22
52.667385,-8.557728,5175,MedWise Limerick,"Glenesk Commercial Centre, Dublin Road, Castletroy, Limerick, V94 RR24",Glenesk Commercial Centre,Louth,Castletroy,Limerick,27-Apr-22
55.137306,-7.799934,2103,Carrigart Medical Practice,"Glengillagrana High, Carrigart, Letterkenny, Co. Donegal, F92 H9RV",Donegal,Louth,,,27-Apr-22
54.794986,-8.281336,2843,Dr Michael Cooke ,"Glenities Primary Care Centre, Main Street, Glenties, Co. Donegal, F94 FY64",Donegal,Cork,,,19-Apr-22
53.380443,-6.588386,1607,Glenroyal Medical Centre,"Glenroyal Shopping Centre, Straffan Road, Maynooth, Co. Kildare, W23 AY19",Kildare,Cork,,,15-Apr-22
52.977498,-6.035499,5260,"CovidTest - Glenside Road, Wicklow","Glenside Road, Wicklow, A67 HX30",Glenside Road,Cork,,,24-Mar-20
51.494726,-9.71274,3224,Mizen Medical Practice,"Goleen Health Centre, Calnan Park, Goleen, Co. Cork, P81 TN93",Cork,Tipperary,,,26-Apr-22
53.339307,-6.236238,2492,Other - Google Wellness Centre,"Google Ireland, Gasworks House, Barrow Street, Dublin 4, D04 CH59",Google Ireland,Clare,Barrow Street,Dublin,11-Apr-22
52.630721,-6.994803,5459,Dr Michael Helly,"Goresbridge Health Centre, Barrack Street, Goresbridge, Co. Kilkenny, R95 FX09",Kilkenny,Mayo,,,28-Apr-22
52.674831,-6.300025,5172,Other - Substance Misuse Services,"Gorey Health Centre, Gorey, Co. Wexford, Y25 N5K6",Wexford,Mayo,,,07-Apr-22
53.634779,-6.234138,2894,Gormanston Park Surgery,"Gormanston, Co. Meath, K32 PW44",Meath,Galway,,,21-Apr-22
52.139997,-10.265838,5422,Dingle Doc,"Gort A Lin, John Street, Dingle, Co. Kerry, V92 EWR4",Kerry,Louth,,,28-Apr-22
53.065963,-8.817537,1382,Gort Medical Centre,"Gort House, Bridge Street, Gort, Co. Galway, H91 CHX5",Galway,Wicklow,,,12-Apr-22
52.852677,-8.984997,2102,The Elm Medical Centre,"Gort Road Shopping Centre, Gort Road, Ennis, Co. Clare, V95 F2NK",Clare,Wicklow,,,27-Apr-22
52.851616,-8.981941,5380,"CovidAss - Ennis Family Medical Centre,","Gort Road, Ennis, Co. Clare, V95 D3CF",Clare,Wicklow,,,17-Apr-20
,,1606,Ennis Family Medical Centre,"Gort Road, Ennis, Co. Clare, V95 WRH3",Clare,Wicklow,,,15-Apr-22
52.454663,-9.052442,1227,Cara Medical Centre,"Gortboy, Newcastle West, Co. Limerick, V42 XY38",Limerick,Wicklow,,,08-Apr-22
52.872393,-8.218615,5247,CovidTest - The Derg Centre ,"Gortlandroe Industrial Estate, Gortlandroe, Nenagh, Co. Tipperary, E45 P597",Tipperary,Kildare,,,24-Mar-20
52.872393,-8.218615,1316,Wilton Medical Centre,"Gortlandroe, Nenagh, Co. Tipperary, E45 P597",Tipperary,Kerry,,,08-Apr-22
53.339021,-9.181407,3987,Kilrainey Medical Centre,"Gortyloughlin, Moycullen, Co. Galway, H91 EPC8",Galway,Offaly,,,27-Apr-22
52.837349,-8.989822,5245,CovidTest - RSA Ennis,"Government Buildings, Kilrush Road, Ennis, Co. Clare, V95 APN8",Clare,Westmeath,,,24-Mar-20
52.629982,-7.062985,2025,Gowran Medical & Travel Health,"Gowran Health Centre, Main Street, Gowran, Co. Kilkenny, R95 PYW6",Kilkenny,Kildare,,,27-Apr-22
53.278342,-9.008267,4296,Other - Napro Fertility Care Student Health Clinic,"GP Care, Ballybane Road, Ballybane, Galway, H91 XE27",GP Care,Dublin,Ballybane,Galway,31-Jan-19
53.425529,-7.946128,3965,Defence Forces - Custume Barracks,"Grace Road, Athlone, Co. Westmeath, N37 X2Y6",Westmeath,Westmeath,Westmeath,,31-Mar-22
53.341118,-6.260354,1205,Grafton Medical Practice,"Grafton Buildings, 34 Grafton Street, Dublin 2, D02 XY06",Grafton Buildings,Kilkenny,Kilkenny,,08-Apr-22
52.542106,-6.954361,2129,Dr Lonergan and Helly Surgery,"Graiguenamanagh Health Centre, Convent Lane, Graiguenamanagh, Co. Kilkenny, R95 A520",Kilkenny,Longford,Longford,,27-Apr-22
53.780188,-7.487025,1937,Dr Niall Donohoe,"Granard Health Centre, Carra, Granard, Co. Longford, N39 P682",Longford,Cavan,Cavan,,22-Apr-22
53.861962,-7.211193,2161,Family Practice Centre,"Granard Road, Ballyjamesduff, Co. Cavan, A82 X2Y3",Cavan,Offaly,Offaly,,30-Mar-22
53.342247,-7.051317,1813,Granary Court Medical Centre,"Granary Court, JKL Street, Edenderry, Co. Offaly, R45 W104",Offaly,Offaly,Offaly,,18-Aug-21
53.353715,-6.266122,2313,Other - Safetynet Granby Centre,"Granby Hall, 14 Granby Row, Dublin 1, D01 HW01",Granby Hall,Tipperary,Tipperary,,27-Apr-22
53.277413,-7.491245,1788,Edgewater Medical Centre,"Grand Canal House, Columcille Street, Tullamore, Co. Offaly, R35 C8P5",Offaly,Dublin,Dublin,,22-Apr-22
53.326125,-6.435874,4136,Occupational Health Dept - Pfizer,"Grange Castle Business Park, Nangor Road, Dublin 22, D22 V8F8",Grange Castle Business Park,Cork,Cork,,27-Apr-22
53.277296,-6.265019,2116,Grange Road Family Practice,"Grange Road Retail Park Unit 3b, Grange Road, Dublin 16, D16 VN25",Grange Road Retail Park Unit 3b,Offaly,Offaly,,27-Apr-22
52.81189,-8.43707,1615,The Surgery,"Grange Road, Ballina, Co. Tipperary, V94 TNH5",Tipperary,Westmeath,Westmeath,,15-Apr-22
53.394627,-6.164206,1733,Grange Clinic,"Grange Road, Dublin 13, D13 F7H9",Grange Road,Westmeath,Westmeath,,15-Apr-22
51.867024,-8.458419,5456,Dental - Elmwood Dental,"Grange Road, Frankfield, Cork, T12 HX06",Grange Road,Laois,Laois,,01-Jul-21
51.867024,-8.458419,1934,Elm wood Medical Practice,"Grange Road, Frankfield, Cork, T12 N9YR",Grange Road,Clare,Clare,,22-Apr-22
53.357172,-6.281319,1252,Mountjoy Medical Centre,"Grangegorman Primary Care Centre, Grangegorman Upper, Dublin 7, D07 H984",Grangegorman Primary Care Centre,Cork,Cork,,08-Apr-22
53.357172,-6.281319,5423,HSE - Dublin North City & Co. CAMHS,"Grangegorman Primary Care Centre, Grangegorman Upper, Dublin 7, D07 H984",Grangegorman Primary Care Centre,Cork,Cork,,13-Aug-20
53.609384,-6.252235,1169,Dr Counihan,"Grangemount, Ring Commons, Co. Dublin, K32 WK07",Dublin,Dublin,Dublin,,08-Apr-22
53.404474,-6.182805,5079,Other - Fresenius Medical Care,"Grattan House, City Junction Business Park, Northern Cross, Dublin 17, D17 HX01",Grattan House,Kildare,Kildare,Dublin,07-Apr-22
51.898969,-8.479264,2382,Grattan Street Health Centre,"Grattan Street, Cork, T12 AP83",Grattan Street,Kildare,Kildare,,27-Apr-22
51.954236,-7.847314,2062,The Medical Centre,"Grattan Street, Youghal, Co. Cork, P36 TK28",Cork,Tipperary,Tipperary,,27-Apr-22
53.096399,-7.913251,1705,Green Street Medical Centre,"Green Street, Birr, Co. Offaly, R42 VW88",Offaly,Sligo,Sligo,,15-Apr-22
53.68036,-7.299722,2634,Castlepollard Medical Practice,"Green Street, Castlepollard, Co. Westmeath, N91 PK68",Westmeath,Donegal,Donegal,,11-Apr-22
53.68036,-7.299722,4158,Dr Noel Cogan,"Green Street, Castlepollard, Co. Westmeath, N91 PK68",Westmeath,Donegal,Donegal,,27-Apr-22
53.044831,-7.312837,1745,Annebrook Medical Centre,"Green View, Mountmellick Road, Portlaoise, Co. Laois, R32 T298",Laois,Galway,Galway,,15-Apr-22
52.760996,-8.894185,1029,The Green Medical Centre,"Green, Newmarket-on-fergus, Co. Clare, V95 WP04",Clare,Westmeath,Westmeath,,07-Apr-22
51.961952,-7.85968,5432,HSE - Cois Abhann Residential Centre,"Greencloyne, Youghal, Co. Cork, P36 Y525",Cork,Donegal,Donegal,,05-Apr-22
51.874824,-8.494759,3109,Greenwood Surgery,"Greenwood Estate, Togher, Cork, T12 E40D",Greenwood Estate,Roscommon,Roscommon,,25-Apr-22
52.012116,-8.60957,2174,Grenagh Medical Centre,"Grenagh Commercial Centre, Grenagh, Co. Cork, T23 FAA8",Cork,Cork,Cork,,27-Apr-22
53.340968,-6.432337,3805,Griffeen Medical & Dental Centre,"Griffeen Avenue, Lucan, Co. Dublin, K78 R6P4",Dublin,Kildare,Kildare,,22-Jan-20
53.368517,-6.58057,3743,Hospital - St John of Gods,"Griffin Rath Hall, Maynooth, Co. Kildare, W23 AK63",Kildare,Kildare,Kildare,,27-Apr-22
52.33501,-6.464416,4142,HSE - Wexford Primary Care Centre,"Grogan's Road, Wexford, Y35 DA39",Grogan's Road,Cork,Cork,,06-Apr-22
53.395405,-6.263415,1597,Ballymun Family Practice - Ground Floor,"Ground Floor, Ballymun Civic Centre, Main Street, Dublin 9, D09 C8P5",Ground Floor,Galway,Galway,Dublin,15-Apr-22
53.33577,-6.538292,5535,HSE - Grove House,"Grove House, Newtown Road, Celbridge, Co. Kildare, W23 W985",Kildare,Waterford,Waterford,,28-Apr-22
53.391016,-6.393669,2092,Cosmedics,"Grove Road Primary Care Centre, Block 3, Grove Road, Dublin 15, D15 HNT2",Grove Road Primary Care Centre,Galway,Galway,Dublin,27-Apr-22
53.391016,-6.393669,2713,Grove Clinic,"Grove Road Primary Care Centre, Block 3, Grove Road, Dublin 15, D15 HNT2",Grove Road Primary Care Centre,Galway,Galway,Dublin,12-Apr-22
52.957485,-7.797702,2672,Dr Patrick Yon Hin,"Grove Street, Roscrea, Co. Tipperary, E53 KW83",Tipperary,Waterford,Waterford,,12-Apr-22
53.993988,-8.51822,2872,Gurteen Family Practice,"Gurteen Health Centre, Gurteen, Co. Sligo, F56 AW98",Sligo,Mayo,Mayo,,21-Apr-22
54.957952,-8.355827,2061,Dungloe Medical Centre,"Gweedore Road, Dungloe, Co. Donegal, F94 TK80",Donegal,Waterford,Waterford,,27-Apr-22
54.95196,-8.357644,2365,Hospital  - Dungloe Community Hospital,"Gweedore Road, Dungloe, Co. Donegal, F94 Y326",Donegal,Wexford,Wexford,,27-Apr-22
53.323888,-8.218435,1919,Dunloe Medical Centre,"Harbour Road, Ballinasloe, Co. Galway, H53 C1X0",Galway,Cork,Cork,,22-Apr-22
53.527732,-7.340935,2626,Dr. Thomas Waldron,"Harbour Street, Mullingar, Co. Westmeath, N91 AY99",Westmeath,Mayo,Mayo,,11-Apr-22
54.635355,-8.444917,2892,Killybegs Family Health Centre,"Harbour View Court, Shore Road, Killybegs, Co. Donegal, F94 Y9TV",Donegal,Louth,Louth,,21-Apr-22
53.755207,-8.486925,2337,DOJ - Castlerea Prison Medical Centre,"Harristown, Castlerea, Co. Roscommon, F45 X330",Roscommon,Offaly,Offaly,,05-Apr-22
53.288785,-9.022486,1575,Galway Primary Care,"Harrmack House, Tuam Road, Galway, H91 DHE0",Harrmack House,Cavan,Cavan,,15-Apr-22
53.392367,-6.421118,5068,HSE - DDoc GP Out of Hours Service,"Hartstown Health Centre, Cherryfield Lawn, Dublin 15, D15 CR62",Hartstown Health Centre,Monaghan,Monaghan,,06-Apr-22
51.842913,-8.298886,3947,Defence Forces - Haulbowline Naval Base,"Haulbowline Island, Cobh, Co. Cork, P24 FY71",Cork,Wexford,Wexford,,06-Apr-22
53.210791,-6.652534,1785,Ballycane Surgery,"Hazelmere Shopping Centre, Hazelmere, Naas, Co. Kildare, W91 AW7D",Kildare,Limerick,Limerick,,22-Apr-22
53.394785,-6.319999,5060,Nursing Home - Clearbrook Nursing Home,"Heathfield View, Dublin 11, D11 CX2T",Heathfield View,Cork,Cork,,06-Apr-22
53.343387,-6.275821,5152,Other - Covid 19 HSE Live Account,"Heatlh Service Executive, 10-13 Cornmarket, Dublin 8, D08 P520",Heatlh Service Executive,Limerick,Limerick,,19-Mar-20
53.180115,-6.80108,5401,CovidAss - Newbridge Health Centre,"Henry Street, Newbridge, Co. Kildare, W12 KV12",Kildare,Dublin,Dublin,,17-Apr-20
53.315326,-6.209206,2345,HSE - Occupational Health St Vincent's Private,"Herbert Avenue, Merrion Road, Dublin 4, D04 N2E0",Herbert Avenue,Kildare,Kildare,,09-Jun-20
51.824788,-8.388491,2806,Herons Wood Medical Centre,"Herons Wood, Carrigaline, Co. Cork, P43 VF30",Cork,Dublin,Dublin,,19-Apr-22
53.521943,-8.328157,1761,Ballygar Health Centre,"High Street, Ballygar, Co. Galway, F42 HK53",Galway,Kildare,Kildare,,15-Apr-22
52.089901,-7.62153,2911,High Street Medical Centre,"High Street, Dungarvan, Co. Waterford, X35 CD73",Waterford,Donegal,Donegal,,21-Apr-22
53.617721,-8.7448,1818,Dunmore Medical Practice,"High Street, Dunmore, Co. Galway, H54 NP80",Galway,Galway,Galway,,04-May-22
53.230748,-8.880882,2143,Clarinbridge Medical Centre,"Hillpark, Clarinbridge, Co. Galway, H91 XW63",Galway,Galway,Galway,,27-Apr-22
52.202478,-7.425954,2141,Kilmacthomas Health Centre,"Hillside Crescent, Kilmacthomas, Co. Waterford, X42 X256",Waterford,Galway,Galway,,27-Apr-22
53.32714,-6.249857,4188,Moe Family Practice,"Holly Lodge, 13 Winton Road, Dublin 6, D06 X2R4",Holly Lodge,Mayo,Mayo,,14-Apr-22
51.905122,-8.514142,2402,Other - Apple Wellness Centre,"Hollyhill Industrial Estate, Hollyhill, Cork, T23 YK84",Hollyhill Industrial Estate,Kerry,Kerry,,11-Apr-22
53.657331,-9.117942,1819,Dr William O'Connor,"Hollymount Health Centre, Kilrush, Hollymount, Co. Mayo, F12 CH56",Mayo,Roscommon,Roscommon,,22-Apr-22
52.155308,-6.996356,2944,Dr M A Fitzgerald,"Horsequarter, Dunmore East, Co. Waterford, X91 AR29",Waterford,Donegal,Donegal,,21-Apr-22
52.389636,-6.93865,4135,HSE - Healthy Living Centre,"Hospital Grounds, Hospital Road, New Ross, Co. Wexford, Y34 C821",Wexford,Laois,Laois,,24-Apr-20
51.743994,-8.724585,5361,Hospital - Bandon Community Hospital,"Hospital Lane, Cloughmacsimon, Bandon, Co. Cork, P72 W564",Cork,Laois,Laois,,28-Apr-22
53.935822,-8.949397,5217,CovidTest - Aras Attracta,"HSE ÃRas Attracta, Park Road, Swinford, Co. Mayo, F12 R704",Mayo,Meath,Meath,,26-Mar-20
53.989072,-6.402886,5498,HSE - North East Regional Colposcopy Unit,"HSE Louth County Hospital, Dublin Road, Dundalk, Co. Louth, A91 E671",Louth,Louth,Louth,,08-Apr-21
53.353929,-6.284494,5520,Covid Immunisation Service,"HSE National Immunisation Office, Unit 8/9, Manor Street Business Park, Dublin 7, D07 X320",HSE National Immunisation Office,Tipperary,Tipperary,Dublin,29-Dec-20
53.283168,-7.491664,5402,CovidAss - Tullamore Health Centre,"HSE, Arden Road, Tullamore, Co. Offaly, R35 CD40",Offaly,Wexford,Wexford,,23-Apr-20
54.043676,-7.319687,5212,CovidTest - Cavan (Ballyhaise),"HSE, Ballyhaise Health Centre, Ballyhaise, Co. Cavan, H12 X2T6",Cavan,Meath,Meath,,20-Apr-20
54.118334,-6.745005,5375,CovidAss - Crannog,"HSE, Bree, Castleblayney, Co. Monaghan, A75 NP08",Monaghan,Meath,Meath,,23-Apr-20
53.337234,-6.28482,2484,HSE - Addiction Clinic Cork Street,"HSE, Brú Chaoimhín, Cork Street, Dublin 8, D08 DH31",HSE,Meath,Meath,Dublin,05-Apr-22
52.38099,-6.450136,5354,Dr Olivia Barry,"HSE, Castlebridge Health Centre, Castlebridge, Co. Wexford, Y35 VK61",Wexford,Roscommon,Roscommon,,28-Apr-22
54.00183,-7.372206,5332,CovidTest - Cavan Ambulance Base,"HSE, Cavan General Hospital, Lisdarn, Cavan, H12 Y7W1",HSE,Meath,Meath,Cavan,02-Apr-20
53.343458,-6.378293,5319,HSE - Dublin Central Mental Health ,"HSE, Cherry Orchard Hospital, Ballyfermot Road, Dublin 10, D10 Y821",HSE,Meath,Meath,Dublin,07-May-20
54.281435,-8.46575,5373,CovidAss - Ballytivnan,"HSE, Clarion Road, Sligo, F91 ND2N",HSE,Meath,Meath,,23-Apr-20
52.526373,-8.712862,1747,Dr Conor Geaney,"HSE, Croom Primary Care Centre, Skagh, Co. Limerick, V35 XT25",Limerick,Meath,Meath,,15-Apr-22
52.650774,-7.236577,5387,CovidAss - Lacken KK,"HSE, Dublin Road, Kilkenny, R95 NV08",HSE,Cavan,Cavan,,23-Apr-20
53.338775,-6.316263,5435,HSE Addiction Services Inchicore,"HSE, Inchicore Primary Care & Mental Health Centre, Patriots Path, Dublin 8, D08 KF63",HSE,Cork,Cork,Dublin,28-Apr-22
51.907374,-8.967648,5431,Hospital - Macroom Community Hospital,"HSE, Macroom, Co. Cork, P12 AX83",Cork,Cork,Cork,,12-Apr-22
53.277418,-8.9932,2391,Hospital - Merlin Park Hospital,"HSE, Merlin Park University Hospital, Galway, H91 N973",HSE,Galway,Galway,,27-Apr-22
53.277418,-8.9932,5376,CovidAss - Merlin Park,"HSE, Merlin Park University Hospital, Galway, H91 N973",HSE,Wicklow,Wicklow,,23-Apr-20
53.342234,-6.373152,5537,HSE - Mountain View,"HSE, Mountain View, Ballyfermot Road, Dublin 10, D10 CF20",HSE,Meath,Meath,Dublin,28-Apr-22
54.267708,-8.48436,5614,HSE - CAMHS West,"HSE, Nazareth House, Church Hill, Sligo, F91 N1WT",HSE,Meath,Meath,Sligo,28-Apr-22
52.524356,-8.928652,5293,Rathkeale Clinic,"HSE, Rathkeale Health Centre, Rathkeale, Co. Limerick, V94 VK38",Limerick,Cork,Cork,,11-Feb-21
53.352344,-6.263164,5199,HSE - Occupational Health Rotunda,"HSE, Rotunda Hospital, Parnell Street, Dublin 1, D01 P5W9",HSE,Wicklow,Wicklow,Dublin,07-Apr-22
53.353492,-6.405361,5256,CovidTest - Clondalkin PCC,"HSE, Saint Lomans Road, Lucan, Co. Dublin, K78 P7W9",Dublin,Mayo,Mayo,,23-Apr-20
53.344156,-6.294378,1864,HSE - Addiction Services,"HSE, Saint Patrick's Hospital, Steeven's Lane, Dublin 8, D08 FW50",HSE,Kerry,Kerry,Dublin,22-Aug-19
52.994629,-6.991539,5400,CovidAss - Athy Health Centre ,"HSE, Woodstock Street, Athy, Co. Kildare, R14 AE80",Kildare,Kerry,Kerry,,23-Apr-20
53.281392,-6.153177,1661,Student Health - IADT,"I.A.D.T. Media Cube, Kill Avenue, Dun Laoghaire, Co. Dublin, A96 X6X3",Dublin,Limerick,Limerick,,15-Apr-22
53.331863,-6.231424,5513,International Business Machines (IBM) Ireland Ltd,"I.b.m. Ireland Ltd., Ibm House, Shelbourne Road, Dublin 4, D04 NP20",I.b.m. Ireland Ltd.,Limerick,Limerick,Dublin,17-Dec-20
53.28837,-6.753561,3321,Dr Morar Surgery,"Ideal Shopping Centre, Prosperous, Co. Kildare, W91 F899",Kildare,Kerry,Kerry,,26-Apr-22
54.96133,-7.731537,5372,CovidAss - Kilmacrennan,"Inclusion Hub, Kilmacrennan Road, Letterkenny, Co. Donegal, F92 NP23",Donegal,Cork,Cork,,17-Apr-20
53.351682,-6.29081,2122,Defence Forces - Bricins Military Hospital,"Infirmary Road, North Circular Road, Dublin 7, D07 DC84",Infirmary Road,Meath,Meath,,27-Apr-22
53.083057,-9.577711,4277,Inis Meain Health Centre,"Inis Meáin Health Centre, Báile An Mhothair, Inis Meáin, Co. Galway, H91 PX9V",Galway,Tipperary,Tipperary,,26-Mar-20
53.064434,-9.513914,1385,Dr Robert Barry,"Inis Oirr Primary Care Centre, An Tra, Inis Oirr, Co. Galway, H91 X625",Galway,Cavan,Cavan,,12-Apr-22
53.064434,-9.513914,2561,Dr. Maura O'Meara,"Inis Oirr Primary Care Centre, An Tra, Inis Oirr, Co. Galway, H91 X625",Galway,Donegal,Donegal,,11-Apr-22
53.700993,-10.093445,3813,Inisturk GP Surgery,"Inisturk Community Centre, Ballyvaum, Inishturk, Co. Mayo, H91 N990",Mayo,Donegal,Donegal,,27-Apr-22
52.827287,-6.93604,4189,Student Health -ITC,"Institute Of Technology Carlow, Kilkenny Road, Carlow, R93 V960",Institute Of Technology Carlow,Mayo,Mayo,,27-Apr-22
54.278112,-8.458464,3387,Student Health - ITS,"Institute Of Technology Sligo, Ash Lane, Ballinode, Sligo, F91 YW50",Institute Of Technology Sligo,Meath,Meath,Sligo,26-Apr-22
52.286692,-9.673223,5270,CovidTest - Tralee IT,"Institute Of Technology Tralee, Dromtacker, Tralee, Co. Kerry, V92 HD4V",Kerry,Limerick,Limerick,,24-Mar-20
